,Country,Job_title,Rural,Percentage,Quantity
1932,Spain,Data Base Design Analyst,urban,0.07%,6
1933,Spain,Data Collector,rural,0.01%,1
1934,Spain,Data Communications Analyst,urban,0.06%,5
1935,Spain,Data Communications Software Consultant,rural,0.01%,1
1936,Spain,Data Communications Software Consultant,urban,0.11%,9
1937,Spain,Data Communications Technician,urban,0.02%,2
1938,Spain,Data Compiler,rural,0.01%,1
1939,Spain,Data Compiler,urban,0.04%,3
1940,Spain,Data Control Clerk Supervisor,urban,0.01%,1
1941,Spain,Data Conversion Operator,urban,0.01%,1
1942,Spain,Data Coordinator,rural,0.01%,1
1943,Spain,Data Coordinator,urban,0.11%,9
1944,Spain,Data Entry Associate,rural,0.01%,1
1945,Spain,Data Entry Machine Operator,rural,0.02%,2
1946,Spain,Data Entry Machine Operator,urban,0.01%,1
1947,Spain,Data Entry Operator,urban,0.01%,1
1948,Spain,Data Entry Representative,urban,0.01%,1
1949,Spain,Data Entry Specialist,rural,0.01%,1
1950,Spain,Data Entry Supervisor,urban,0.01%,1
1951,Spain,Data Examination Clerk,urban,0.01%,1
1952,Spain,Data Input Clerk,urban,0.01%,1
1953,Spain,Data Keyer,urban,0.01%,1
1954,Spain,Data Management Associate,rural,0.01%,1
1955,Spain,Data Management Associate,urban,0.11%,9
1956,Spain,Data Management Information Technology Specialist,urban,0.06%,5
1957,Spain,Data Management Manager,urban,0.01%,1
1958,Spain,Data Miner,rural,0.02%,2
1959,Spain,Data Miner,urban,0.04%,3
1960,Spain,Data Modeler,urban,0.01%,1
1961,Spain,Data Modeling Specialist,rural,0.02%,2
1962,Spain,Data Modeling Specialist,urban,0.09%,7
1963,Spain,Data Officer,urban,0.02%,2
1964,Spain,Data Operations Director,urban,0.05%,4
1965,Spain,Data Processing Auditor,rural,0.01%,1
1966,Spain,Data Processing Auditor,urban,0.04%,3
1967,Spain,Data Processing Auxiliary Equipment Operator,urban,0.02%,2
1968,Spain,Data Processing Clerk,rural,0.01%,1
1969,Spain,Data Processing Clerk,urban,0.02%,2
1970,Spain,Data Processing Consultant,rural,0.01%,1
1971,Spain,Data Processing Consultant,urban,0.06%,5
1972,Spain,Data Processing Equipment Repairer,rural,0.01%,1
1973,Spain,Data Processing Equipment Repairer,urban,0.04%,3
1974,Spain,Data Processing Manager,urban,0.1%,8
1975,Spain,Data Processing Mechanic,urban,0.01%,1
1976,Spain,Data Processing Supervisor,urban,0.02%,2
1977,Spain,Data Processing Systems Analyst,rural,0.01%,1
1978,Spain,Data Processing Systems Analyst,urban,0.11%,9
1979,Spain,Data Processing Systems Project Planner,rural,0.01%,1
1980,Spain,Data Processing Systems Project Planner,urban,0.09%,7
1981,Spain,Data Recovery Planner,rural,0.01%,1
1982,Spain,Data Recovery Planner,urban,0.01%,1
1983,Spain,Data Reduction Technician,urban,0.05%,4
1984,Spain,Data Reviewer,urban,0.01%,1
1985,Spain,Data Sciences Director,rural,0.01%,1
1986,Spain,Data Sciences Director,urban,0.05%,4
1987,Spain,Data Scientist,urban,0.09%,7
1988,Spain,Data Security Administrator,rural,0.02%,2
1989,Spain,Data Security Administrator,urban,0.11%,9
1990,Spain,Data Security Analyst,rural,0.02%,2
1991,Spain,Data Security Analyst,urban,0.1%,8
1992,Spain,Data Storage Specialist,rural,0.01%,1
1993,Spain,Data Storage Specialist,urban,0.05%,4
1994,Spain,Data Systems Manager,rural,0.01%,1
1995,Spain,Data Systems Manager,urban,0.12%,10
1996,Spain,Data Technician,urban,0.02%,2
1997,Spain,Data Transcriber,urban,0.02%,2
1998,Spain,Data Typist,urban,0.01%,1
1999,Spain,Data Warehouse Analyst,rural,0.01%,1
2000,Spain,Data Warehouse Analyst,urban,0.09%,7
2001,Spain,Data Warehouse Architect,rural,0.01%,1
2002,Spain,Data Warehouse Architect,urban,0.1%,8
2003,Spain,Data Warehouse Developer,urban,0.02%,2
2004,Spain,Data Warehouse Specialist,rural,0.02%,2
2005,Spain,Data Warehouse Specialist,urban,0.09%,7
2006,Spain,Data Warehousing Engineer,rural,0.01%,1
2007,Spain,Data Warehousing Engineer,urban,0.05%,4
2008,Spain,Data Warehousing Manager,urban,0.06%,5
2009,Spain,Data Warehousing Specialist,urban,0.04%,3
2010,Spain,Database Administration Associate,urban,0.09%,7
2011,Spain,Database Administration Manager,rural,0.04%,3
2012,Spain,Database Administration Manager,urban,0.06%,5
2013,Spain,Database Administration Project Manager,urban,0.02%,2
2014,Spain,Database Architect,rural,0.01%,1
2015,Spain,Database Architect,urban,0.09%,7
2016,Spain,Database Consultant,urban,0.04%,3
2017,Spain,Database Coordinator,rural,0.04%,3
2018,Spain,Database Coordinator,urban,0.11%,9
2019,Spain,Database Design Analyst,urban,0.05%,4
2020,Spain,Database Designer,rural,0.04%,3
2021,Spain,Database Designer,urban,0.02%,2
2022,Spain,Database Developer,urban,0.01%,1
2023,Spain,Database Development Project Manager,rural,0.01%,1
2024,Spain,Database Development Project Manager,urban,0.01%,1
2025,Spain,Database Development and Administration Project Manager,rural,0.02%,2
2026,Spain,Database Development and Administration Project Manager,urban,0.13%,11
2027,Spain,Database Engineer,rural,0.01%,1
2028,Spain,Database Engineer,urban,0.12%,10
2029,Spain,Database Management System Specialist (DBMS Specialist),rural,0.04%,3
2030,Spain,Database Management System Specialist (DBMS Specialist),urban,0.12%,10
2031,Spain,Database Manager,rural,0.01%,1
2032,Spain,Database Manager,urban,0.1%,8
2033,Spain,Database Marketing Analyst,rural,0.02%,2
2034,Spain,Database Marketing Analyst,urban,0.05%,4
2035,Spain,Database Modeler,rural,0.01%,1
2036,Spain,Database Modeler,urban,0.01%,1
2037,Spain,Database Security Administrator,rural,0.01%,1
2038,Spain,Database Security Administrator,urban,0.09%,7
2039,Spain,Database Security Expert,rural,0.02%,2
2040,Spain,Database Security Expert,urban,0.07%,6
2041,Spain,Database Software Technician,rural,0.02%,2
2042,Spain,Database Software Technician,urban,0.07%,6
2043,Spain,Database Specialist,rural,0.01%,1
2044,Spain,Database Specialist,urban,0.05%,4
2045,Spain,Database Technician,urban,0.01%,1
2046,Spain,Database Tester,rural,0.01%,1
2047,Spain,Database Tester,urban,0.02%,2
2048,Spain,Databases Computer Consultant,rural,0.01%,1
2049,Spain,Databases Computer Consultant,urban,0.05%,4
2050,Spain,Databases Software Consultant,urban,0.09%,7
2051,Spain,Datastage Developer,urban,0.01%,1
2052,Spain,Director of Data Operations,urban,0.1%,8
2053,Spain,Electronic Data Interchange System Developer (EDI System Developer),urban,0.11%,9
2054,Spain,Electronic Data Processing Auditor (EDP Auditor),urban,0.07%,6
2055,Spain,"Engineer, System Electronic Data Processing (Engineer, System EDP)",urban,0.06%,5
2056,Spain,Field Artillery Automated Tactical Data System Specialist,urban,0.02%,2
2057,Spain,Field Traffic Data Technician,urban,0.01%,1
2058,Spain,Flight Data Technician,urban,0.01%,1
2059,Spain,Flight Test Data Acquisition Technician,urban,0.04%,3
2060,Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),rural,0.01%,1
2061,Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),urban,0.1%,8
2062,Spain,Geographic Information Systems Data Manager (GIS Data Manager),rural,0.04%,3
2063,Spain,Geographic Information Systems Data Manager (GIS Data Manager),urban,0.09%,7
2064,Spain,Geographic Information Systems Data Specialist (GIS Data Specialist),urban,0.06%,5
2065,Spain,Geographic Information Systems Database Administrator (GIS Database Administrator),rural,0.01%,1
2066,Spain,Geographic Information Systems Database Administrator (GIS Database Administrator),urban,0.09%,7
2067,Spain,Head of Information Systems and Data Processing,rural,0.02%,2
2068,Spain,Head of Information Systems and Data Processing,urban,0.07%,6
2069,Spain,Health Data Analyst,urban,0.02%,2
2070,Spain,Internet Database Specialist,rural,0.02%,2
2071,Spain,Internet Database Specialist,urban,0.01%,1
2072,Spain,LiDAR Data Analyst,urban,0.02%,2
2073,Spain,Maintenance Data Analyst,urban,0.01%,1
2074,Spain,Marketing Database Analyst,rural,0.01%,1
2075,Spain,Medical Data Analyst,urban,0.01%,1
2076,Spain,Micro Computer Data Processor,rural,0.01%,1
2077,Spain,Micro Computer Data Processor,urban,0.02%,2
2078,Spain,Naval Tactical Data System--Combat Information Center Officer,urban,0.04%,3
2079,Spain,"Operations Officer, Afloat (Naval Tactical Data Systems)",urban,0.01%,1
2080,Spain,Oracle Database Administrator (Oracle DBA),urban,0.09%,7
2081,Spain,Reference Data Expert,rural,0.01%,1
2082,Spain,Reference Data Expert,urban,0.01%,1
2083,Spain,SCADA Operator (Supervisory Control and Data Acquisition Operator),urban,0.01%,1
2084,Spain,SCADA Technician (Supervisory Control and Data Acquisition Technician),urban,0.01%,1
2085,Spain,SQL Database Administrator,rural,0.04%,3
2086,Spain,SQL Database Administrator,urban,0.06%,5
2087,Spain,Scientific Database Curator,urban,0.02%,2
2088,Spain,Survey Data Technician,urban,0.01%,1
2089,Spain,Unemployed,rural,1.31%,108
2090,Spain,Unemployed,urban,3.83%,315
2091,Spain,Voice and Data Technician,urban,0.02%,2
2092,Spain,Weight in Motion Field Data Collection Technician,urban,0.05%,4
2093,Sweden,Automatic Data Processing Customer Liaison (ADP Customer Liaison),urban,0.02%,2
2094,Sweden,Automatic Data Processing Planner,urban,0.05%,4
2095,Sweden,Automatic Data Processing Planner (ADP Planner),urban,0.02%,2
2096,Sweden,Automatic Data Processing Systems Security Specialist (ADP Systems Security),urban,0.01%,1
2097,Sweden,Clinical Data Management Manager (CDM Manager),urban,0.01%,1
2098,Sweden,Computer or Data Processing Systems Consultant,urban,0.02%,2
2099,Sweden,Crime Data Specialist,urban,0.01%,1
2100,Sweden,Data Acquisition Technician,rural,0.01%,1
2101,Sweden,Data Administrator,rural,0.01%,1
2102,Sweden,Data Analysis Assistant,urban,0.01%,1
2103,Sweden,Data Center Operator,urban,0.01%,1
2104,Sweden,Data Coder Operator,urban,0.02%,2
2105,Sweden,Data Collection Technician,rural,0.01%,1
2106,Sweden,Data Communications Analyst,rural,0.01%,1
2107,Sweden,Data Communications Software Consultant,urban,0.01%,1
2108,Sweden,Data Conversion Operator,rural,0.01%,1
2109,Sweden,Data Coordinator,urban,0.02%,2
2110,Sweden,Data Entry Associate,urban,0.01%,1
2111,Sweden,Data Entry Operator,urban,0.01%,1
2112,Sweden,Data Entry Representative,rural,0.01%,1
2113,Sweden,Data Management Information Technology Specialist,urban,0.01%,1
2114,Sweden,Data Modeler,urban,0.01%,1
2115,Sweden,Data Modeling Specialist,rural,0.01%,1
2116,Sweden,Data Officer,urban,0.02%,2
2117,Sweden,Data Processing Manager,rural,0.01%,1
2118,Sweden,Data Processing Manager,urban,0.02%,2
2119,Sweden,Data Reduction Technician,urban,0.01%,1
2120,Sweden,Data Scientist,urban,0.02%,2
2121,Sweden,Data Security Administrator,urban,0.01%,1
2122,Sweden,Data Security Analyst,urban,0.01%,1
2123,Sweden,Data Systems Manager,urban,0.01%,1
2124,Sweden,Data Transcriber,rural,0.01%,1
2125,Sweden,Data Typist,urban,0.02%,2
2126,Sweden,Data Warehouse Analyst,urban,0.01%,1
2127,Sweden,Data Warehouse Architect,urban,0.01%,1
2128,Sweden,Data Warehouse Developer,urban,0.01%,1
2129,Sweden,Data Warehouse Specialist,urban,0.01%,1
2130,Sweden,Data Warehousing Engineer,urban,0.01%,1
2131,Sweden,Data Warehousing Specialist,urban,0.01%,1
2132,Sweden,Database Administration Associate,urban,0.01%,1
2133,Sweden,Database Architect,rural,0.01%,1
2134,Sweden,Database Consultant,urban,0.01%,1
2135,Sweden,Database Coordinator,urban,0.02%,2
2136,Sweden,Database Design Analyst,rural,0.01%,1
2137,Sweden,Database Design Analyst,urban,0.01%,1
2138,Sweden,Database Designer,urban,0.02%,2
2139,Sweden,Database Developer,urban,0.01%,1
2140,Sweden,Database Development Project Manager,urban,0.01%,1
2141,Sweden,Database Development and Administration Project Manager,rural,0.01%,1
2142,Sweden,Database Development and Administration Project Manager,urban,0.02%,2
2143,Sweden,Database Management System Specialist (DBMS Specialist),rural,0.02%,2
2144,Sweden,Database Manager,rural,0.01%,1
2145,Sweden,Database Manager,urban,0.01%,1
2146,Sweden,Database Marketing Analyst,urban,0.02%,2
2147,Sweden,Database Modeler,urban,0.02%,2
2148,Sweden,Database Programmer,urban,0.01%,1
2149,Sweden,Database Security Administrator,rural,0.01%,1
2150,Sweden,Database Security Administrator,urban,0.02%,2
2151,Sweden,Database Software Technician,urban,0.01%,1
2152,Sweden,Database Specialist,urban,0.02%,2
2153,Sweden,Database Tester,urban,0.01%,1
2154,Sweden,Databases Computer Consultant,urban,0.01%,1
2155,Sweden,"Engineer, System Electronic Data Processing (Engineer, System EDP)",rural,0.01%,1
2156,Sweden,Geographic Information Systems Data Administrator (GIS Data Administrator),urban,0.01%,1
2157,Sweden,Geographic Information Systems Data Manager (GIS Data Manager),urban,0.01%,1
2158,Sweden,Geographic Information Systems Data Specialist (GIS Data Specialist),urban,0.02%,2
2159,Sweden,Geographic Information Systems Database Administrator (GIS Database Administrator),rural,0.01%,1
2160,Sweden,Geographic Information Systems Database Administrator (GIS Database Administrator),urban,0.01%,1
2161,Sweden,Head of Information Systems and Data Processing,urban,0.01%,1
2162,Sweden,Naval Tactical Data System--Combat Information Center Officer,urban,0.01%,1
2163,Sweden,Oracle Database Administrator (Oracle DBA),urban,0.01%,1
2164,Sweden,SQL Database Administrator,rural,0.01%,1
2165,Sweden,Survey Data Technician,urban,0.01%,1
2166,Sweden,Unemployed,rural,0.36%,30
2167,Sweden,Unemployed,urban,0.62%,51
